Date,DayOfWeek,Time,Computers,Silent,Quiet,Active,Other,Total
12/10/2019,Tuesday,6:30 PM,12,6,10,7,0,35
12/10/2019,Tuesday,7:30 PM,12,3,9,3,0,27
12/11/2019,Wednesday,7:30 AM,3,0,1,0,0,4
12/11/2019,Wednesday,8:30 AM,15,6,7,2,1,31
12/11/2019,Wednesday,9:30 AM,18,9,8,1,0,36
12/11/2019,Wednesday,11:30 AM,18,7,28,0,1,54
12/11/2019,Wednesday,1:30 PM,19,8,11,11,1,50
12/11/2019,Wednesday,2:30 PM,15,3,11,6,1,36
12/11/2019,Wednesday,6:30 PM,10,10,6,3,0,29
12/11/2019,Wednesday,7:30 PM,7,4,5,3,1,20
12/11/2019,Wednesday,8:30 PM,4,5,1,2,0,12
12/12/2019,Thursday,7:30 AM,2,0,0,0,0,2
12/12/2019,Thursday,8:30 AM,15,2,9,2,0,28
12/12/2019,Thursday,9:30 AM,20,3,7,7,0,37
12/12/2019,Thursday,10:30 AM,22,6,20,3,0,51
12/12/2019,Thursday,11:30 AM,24,10,15,6,0,55
12/12/2019,Thursday,12:30 PM,28,8,17,5,3,61
12/12/2019,Thursday,1:30 PM,10,3,9,1,0,23
12/12/2019,Thursday,2:30 PM,6,2,11,2,0,21
12/12/2019,Thursday,3:30 PM,14,2,12,1,1,30
12/12/2019,Thursday,5:30 PM,14,1,3,3,1,22
12/12/2019,Thursday,6:30 PM,10,1,6,1,1,19
12/12/2019,Thursday,7:30 PM,6,1,3,0,0,10
12/12/2019,Thursday,8:30 PM,3,0,1,0,0,4
12/13/2019,Friday,7:30 AM,1,0,0,0,0,1
12/13/2019,Friday,8:30 AM,2,1,1,0,0,4
12/13/2019,Friday,9:30 AM,6,1,2,0,1,10
12/13/2019,Friday,11:30 AM,5,0,9,0,1,15
12/13/2019,Friday,12:30 PM,4,0,7,0,3,14
12/13/2019,Friday,12:30 PM,2,0,2,0,1,5
12/13/2019,Friday,5:30 PM,3,0,1,0,0,4
12/13/2019,Friday,6:30 PM,4,1,2,0,0,7
12/13/2019,Friday,7:30 PM,3,1,1,0,0,5
12/13/2019,Friday,8:30 PM,1,0,0,0,0,1
12/14/2019,Saturday,10:30 AM,2,0,0,0,0,2
12/14/2019,Saturday,11:30 AM,3,0,0,0,0,3
12/14/2019,Saturday,12:30 PM,2,2,0,0,0,4
12/14/2019,Saturday,1:30 PM,2,2,1,0,0,5
12/14/2019,Saturday,2:30 PM,3,1,2,0,0,6
12/14/2019,Saturday,3:30 PM,1,1,1,0,0,3
12/14/2019,Saturday,4:30 PM,0,1,2,0,0,3
12/14/2019,Saturday,5:30 PM,0,1,0,0,1,2
